Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Previous_GPA_Anomaly_Flag,Previous_GPA_Cleaned,Tutoring_Sessions_Per_Week_IQR_Outlier_Flag,Final_Score_IQR_Outlier_Flag,Sleep_Hours_IQR_Outlier_Flag,Previous_GPA_IQR_Outlier_Flag,Exam_Anxiety_Score_IQR_Outlier_Flag,Attendance_IQR_Outlier_Flag,Hours_Studied_IQR_Outlier_Flag,Screen_Time_IQR_Outlier_Flag,Age_IQR_Outlier_Flag,Stress_Level_IQR_Outlier_Flag,Performance_Category,Study_Hours_Group,Attendance_Group,Sleep_Category,Stress_Category,Anxiety_Category,Screen_Time_Group,Risk_Score,Risk_Level
STU06639,20,Female,3.38,83.6,8.0,3.5,4.8,3.11,No,Offline,Poor,Excellent,No,1,High,5.6,73.98,False,3.11,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06640,17,Female,5.38,64.4,5.9,2.3,3.2,2.95,No,Online,Average,Good,Yes,2,Low,5.2,86.38,False,2.95,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),Low,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06641,23,Male,3.51,81.4,7.0,4.0,4.4,1.64,No,Hybrid,Poor,Average,No,3,High,3.8,72.36,False,1.64,False,False,False,True,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06642,22,Male,6.67,48.9,6.7,3.3,4.1,3.56,Yes,Hybrid,Average,Good,No,2,Low,3.4,99.74,False,3.56,False,False,False,False,False,True,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06643,21,Male,4.4,78.9,6.6,5.7,5.5,3.65,No,Online,Poor,Excellent,Yes,1,Middle,4.0,88.54,False,3.65,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06644,22,Male,4.73,83.8,6.0,2.8,4.9,2.66,No,Online,Poor,Good,No,2,High,5.1,75.61,False,2.66,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06645,21,Female,6.01,68.9,7.7,4.2,3.5,3.47,No,Hybrid,Good,Average,Yes,2,Middle,3.2,89.55,False,3.47,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06646,17,Female,4.17,73.0,7.1,3.3,0.5,1.94,No,Offline,Poor,Average,Yes,2,Low,4.3,83.07,False,1.94,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU06647,17,Male,4.3,87.0,8.1,2.2,5.2,2.69,Yes,Online,Average,Average,Yes,2,High,3.4,99.97,False,2.69,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU06648,17,Male,7.52,93.5,5.1,3.2,1.8,2.73,Yes,Online,Poor,Excellent,No,3,Low,6.7,90.92,False,2.73,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,High,Low Screen Time (≤2h),1,Low Risk
STU06649,21,Male,4.88,66.9,7.9,7.7,4.4,2.78,No,Hybrid,Good,Good,Yes,0,Middle,5.0,76.5,False,2.78,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06650,18,Female,5.5,82.3,6.3,4.7,3.4,2.49,No,Offline,Poor,Good,No,1,Middle,7.1,74.13,False,2.49,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06651,17,Female,6.05,83.9,8.2,2.4,3.2,3.09,No,Offline,Average,Good,No,2,Middle,6.0,91.66,False,3.09,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06652,22,Female,5.28,67.7,7.2,3.2,0.5,1.5,No,Offline,Average,Excellent,No,3,Middle,2.6,81.03,False,1.5,False,False,False,True,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Low,Low Screen Time (≤2h),1,Low Risk
STU06653,23,Female,6.08,80.8,7.0,5.8,0.7,2.71,Yes,Hybrid,Average,Good,No,2,Middle,3.5,90.83,False,2.71,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU06654,20,Male,8.84,86.3,5.7,6.0,2.7,2.42,No,Online,Average,Good,Yes,1,Low,5.9,92.89,False,2.42,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06655,21,Male,7.22,90.3,6.8,5.1,5.4,3.62,Yes,Offline,Poor,Average,No,1,Middle,4.0,93.95,False,3.62,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06656,24,Male,2.29,87.6,4.6,4.0,5.5,2.66,Yes,Hybrid,Good,Poor,Yes,3,Low,4.4,80.83,False,2.66,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),High Attendance (>85%),Short Sleep (<6h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU06657,22,Male,0.72,96.0,6.7,5.4,3.5,3.75,No,Offline,Good,Excellent,No,2,Low,6.2,73.26,False,3.75,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU06658,19,Female,3.35,100.0,6.9,3.9,2.6,3.36,No,Offline,Poor,Excellent,No,3,Middle,5.7,87.92,False,3.36,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06659,23,Female,0.4,69.6,6.5,7.0,2.9,4.0,Yes,Hybrid,Average,Excellent,No,0,Middle,6.3,54.14,False,4.0,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Low Attendance (<70%),Ideal Sleep (6-8h),High,High,Moderate Screen Time (2-5h),5,High Risk
STU06660,19,Female,1.39,82.2,7.0,5.4,2.7,3.16,No,Hybrid,Good,Excellent,Yes,2,Middle,5.6,60.46,False,3.16,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06661,20,Female,3.0,64.0,6.9,5.9,3.3,3.06,Yes,Offline,Poor,Excellent,No,0,Middle,1.3,77.37,False,3.06,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU06662,18,Male,3.16,73.4,7.9,6.8,5.0,2.67,No,Hybrid,Poor,Good,Yes,1,Middle,6.8,49.15,False,2.67,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU06663,17,Male,5.41,70.7,7.2,4.6,2.6,3.17,No,Online,Poor,Excellent,Yes,2,Middle,2.8,99.94,False,3.17,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06664,21,Female,5.96,84.1,8.7,5.6,4.0,4.0,Yes,Offline,Average,Good,Yes,2,Middle,2.3,92.68,False,4.0,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06665,22,Female,9.36,100.0,6.3,4.0,3.5,2.4,No,Online,Average,Average,Yes,3,High,3.1,98.7,False,2.4,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06666,24,Male,3.65,65.2,7.5,9.1,2.9,3.28,No,Online,Average,Average,No,1,Middle,5.0,65.72,False,3.28,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),3,Medium Risk
STU06667,17,Female,3.86,85.1,7.9,5.8,2.2,3.64,No,Hybrid,Good,Excellent,No,2,High,4.1,92.4,False,3.64,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06668,22,Female,5.49,74.9,7.1,4.7,2.4,2.76,No,Offline,Good,Average,Yes,2,Low,3.3,93.85,False,2.76,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06669,21,Male,7.22,88.9,7.3,7.6,3.8,3.18,No,Online,Average,Excellent,No,1,High,4.0,99.95,False,3.18,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06670,19,Female,4.54,86.8,8.8,4.2,1.6,2.5,Yes,Offline,Good,Poor,Yes,3,Middle,3.7,98.27,False,2.5,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU06671,17,Male,3.27,70.7,7.5,6.0,3.8,3.05,No,Hybrid,Good,Average,No,1,Middle,6.4,82.98,False,3.05,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU06672,20,Female,1.1,71.3,7.0,4.8,5.7,3.14,Yes,Offline,Average,Average,No,2,High,5.2,60.3,False,3.14,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),2,Medium Risk
STU06673,18,Female,6.71,61.5,7.8,4.7,2.5,3.16,No,Hybrid,Average,Poor,No,2,Low,6.0,99.78,False,3.16,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06674,20,Non-Binary,4.59,68.3,5.7,6.1,5.8,3.36,No,Hybrid,Good,Average,Yes,3,Middle,6.3,79.1,False,3.36,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),High,High,High Screen Time (>5h),3,Medium Risk
STU06675,18,Male,8.13,84.6,7.0,4.8,4.4,1.9,No,Offline,Average,Average,No,0,Low,6.2,90.77,False,1.9,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU06676,23,Male,8.65,89.9,6.2,1.5,2.6,1.94,Yes,Online,Poor,Excellent,Yes,3,Middle,3.9,97.69,False,1.94,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06677,22,Male,8.81,84.1,7.9,4.1,2.0,1.5,Yes,Hybrid,Average,Poor,No,3,High,3.7,88.11,False,1.5,False,False,False,True,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU06678,17,Male,5.96,71.4,6.5,2.7,4.3,3.9,Yes,Hybrid,Average,Average,No,4,Middle,2.7,96.74,False,3.9,True,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06679,17,Female,6.78,82.7,7.7,4.5,4.0,2.4,Yes,Offline,Average,Poor,No,0,Middle,7.5,77.4,False,2.4,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU06680,23,Female,2.39,64.3,6.8,4.8,1.8,1.97,No,Hybrid,Good,Good,Yes,0,Middle,7.1,68.42,False,1.97,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,High,Low Screen Time (≤2h),4,High Risk
STU06681,18,Male,5.89,68.9,7.6,5.1,6.4,3.32,No,Online,Poor,Good,No,2,Low,3.3,78.42,False,3.32,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU06682,19,Male,4.33,86.1,8.2,8.6,4.5,3.39,No,Hybrid,Poor,Good,No,2,Middle,5.9,84.06,False,3.39,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06683,21,Male,7.1,84.9,5.0,4.1,1.6,2.88,No,Offline,Average,Average,No,3,Middle,2.2,98.87,False,2.88,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Low,Low Screen Time (≤2h),0,Low Risk
STU06684,20,Male,3.97,79.2,8.4,5.8,4.5,2.97,Yes,Offline,Average,Average,No,1,Middle,5.0,81.57,False,2.97,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06685,23,Male,4.59,80.3,5.7,3.6,5.9,2.33,No,Hybrid,Average,Good,No,3,Middle,6.2,74.85,False,2.33,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,High,High Screen Time (>5h),2,Medium Risk
STU06686,24,Male,3.39,71.6,7.2,5.3,4.0,3.09,No,Offline,Good,Excellent,No,4,Low,7.3,73.13,False,3.09,True,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06687,24,Female,8.65,94.1,8.0,3.8,1.5,3.42,Yes,Offline,Average,Average,Yes,2,Middle,4.6,86.73,False,3.42,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU06688,22,Male,5.26,91.3,7.8,4.8,3.4,3.26,No,Online,Average,Good,No,3,High,3.3,97.18,False,3.26,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06689,23,Female,3.05,70.1,9.9,2.3,5.8,4.0,Yes,Hybrid,Poor,Average,Yes,2,Low,4.2,88.55,False,4.0,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU06690,20,Female,4.26,90.3,6.3,2.0,2.0,1.5,No,Offline,Average,Average,No,2,Middle,7.0,68.75,False,1.5,False,False,False,True,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,High,Low Screen Time (≤2h),2,Medium Risk
STU06691,20,Male,2.48,53.5,7.3,6.6,2.6,2.59,Yes,Online,Good,Good,No,1,Middle,7.8,50.1,False,2.59,False,False,False,False,False,True,False,False,False,False,At Risk,Low Study (<3h),Low Attendance (<70%),Ideal Sleep (6-8h),High,High,Moderate Screen Time (2-5h),5,High Risk
STU06692,22,Female,7.41,88.1,6.7,4.1,2.3,2.64,Yes,Hybrid,Good,Good,Yes,1,High,3.9,90.67,False,2.64,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06693,22,Female,7.46,92.5,5.4,9.2,6.0,3.06,No,Hybrid,Average,Average,No,1,Middle,1.6,84.52,False,3.06,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),High,Low,High Screen Time (>5h),1,Low Risk
STU06694,17,Female,5.34,78.0,7.4,4.9,5.1,2.4,No,Online,Poor,Average,No,1,Middle,1.0,83.56,False,2.4,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,High Screen Time (>5h),0,Low Risk
STU06695,20,Male,5.61,83.0,4.5,2.9,5.4,2.59,No,Offline,Good,Excellent,No,5,High,4.4,89.39,False,2.59,True,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Low,Medium,High Screen Time (>5h),0,Low Risk
STU06696,21,Male,2.16,68.9,7.8,3.9,1.3,3.11,No,Hybrid,Good,Excellent,Yes,3,Middle,2.2,90.04,False,3.11,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Low,Low Screen Time (≤2h),2,Medium Risk
STU06697,24,Female,8.12,75.3,5.9,10.0,7.8,3.27,No,Online,Average,Excellent,Yes,0,Middle,4.6,69.64,False,3.27,False,False,False,False,False,False,False,False,False,False,Needs Improvement,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Medium,High Screen Time (>5h),2,Medium Risk
STU06698,21,Female,4.93,96.9,8.2,4.1,3.8,2.41,No,Online,Good,Good,No,2,Middle,3.1,98.08,False,2.41,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06699,18,Male,9.09,90.8,5.7,8.8,4.2,2.82,Yes,Hybrid,Average,Good,Yes,3,Middle,6.8,95.05,False,2.82,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06700,23,Male,3.88,88.5,7.5,2.9,2.9,2.81,Yes,Online,Poor,Average,No,2,Low,4.8,80.64,False,2.81,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06701,22,Male,5.96,75.8,7.9,4.8,4.7,2.73,Yes,Offline,Poor,Poor,Yes,3,Middle,5.1,90.0,False,2.73,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06702,17,Male,6.76,72.7,9.4,2.7,1.2,3.39,No,Online,Good,Good,Yes,2,Middle,4.2,97.93,False,3.39,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,Low Screen Time (≤2h),0,Low Risk
STU06703,21,Female,6.6,85.3,7.0,5.3,2.8,2.43,Yes,Online,Average,Good,No,2,Middle,1.0,88.88,False,2.43,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06704,19,Male,4.8,70.3,4.7,6.0,3.3,3.13,Yes,Offline,Good,Average,Yes,1,High,4.8,68.63,False,3.13,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06705,24,Male,7.17,74.3,8.7,9.5,4.6,2.71,No,Online,Average,Excellent,No,1,Low,1.9,93.5,False,2.71,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU06706,17,Female,5.8,81.8,9.2,9.6,4.9,2.81,Yes,Online,Good,Average,No,1,Low,6.3,94.41,False,2.81,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06707,17,Male,5.07,100.0,5.8,6.2,0.7,2.93,Yes,Online,Poor,Average,No,2,High,1.5,86.28,False,2.93,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),High,Low,Low Screen Time (≤2h),1,Low Risk
STU06708,21,Female,2.97,66.9,8.1,3.5,3.7,3.84,No,Hybrid,Good,Average,Yes,3,Middle,2.9,97.01,False,3.84,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),Low Attendance (<70%),Long Sleep (>8h),Medium,Low,Moderate Screen Time (2-5h),2,Medium Risk
STU06709,19,Female,7.57,83.1,6.7,5.7,6.3,2.8,No,Online,Poor,Good,No,3,High,3.2,96.77,False,2.8,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06710,18,Male,5.09,71.6,5.5,4.9,4.5,2.87,No,Online,Poor,Poor,Yes,2,Low,3.2,80.04,False,2.87,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06711,21,Female,5.98,87.6,8.1,6.2,3.6,2.6,No,Offline,Average,Average,No,4,High,3.6,98.81,False,2.6,True,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06712,19,Female,4.9,87.8,7.8,4.9,2.3,2.88,No,Hybrid,Good,Good,Yes,1,High,4.0,89.54,False,2.88,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
